ger,eng,old_sim,new_sim,shift,change_type,word_1_distance,word_2_distance,word_1_rank,word_1_rel_freq,word_2_rank,word_2_rel_freq
schön,nice,0.5678552389144897,0.24744321405887604,-0.3204120248556137,Divergence,0.28836941719055176,0.10462874174118042,6738.0,9.77,246.0,277.27
mensch,man,-0.23772364854812622,0.7218465209007263,0.9595701694488525,Convergence,0.11178028583526611,0.9435322321951389,958.0,113.47,86.0,949.78
super,super,1.0,1.0,0.0,Parallel Change,0.27257728576660156,0.27257728576660156,4279.0,18.59,2947.0,23.27
australien,australia,0.7629866600036621,0.6671716570854187,-0.09581500291824341,Parallel Change,0.08486431837081909,0.14460986852645874,446.0,239.32,3543.0,18.47
hall,hall,1.0,1.0,0.0,Parallel Change,0.09337705373764038,0.09337705373764038,5087.0,14.68,2204.0,33.37
aussage,assertion,0.6576406359672546,0.3999883234500885,-0.25765231251716614,Divergence,0.10233181715011597,0.4417448043823242,14497.0,2.87,741.0,100.47
aussage,statement,0.6700557470321655,0.4356471300125122,-0.23440861701965332,Divergence,0.08020651340484619,0.4417448043823242,118.0,621.06,741.0,100.47
aussage,testimony,0.6043082475662231,0.5924070477485657,-0.01190119981765747,Divergence,0.1174936294555664,0.4417448043823242,3269.0,26.97,741.0,100.47
station,station,1.0,1.0,0.0,Parallel Change,0.23687726259231567,0.23687726259231567,1418.0,73.78,2558.0,27.9
niemand,nobody,0.7536853551864624,0.7559629082679749,0.002277553081512451,Parallel Change,0.11682695150375366,0.13236570358276367,5715.0,12.48,480.0,150.76
zukunft,future,-0.3539504408836365,0.726766049861908,1.0807164907455444,Convergence,0.09241706132888794,1.1327890902757645,342.0,294.41,395.0,184.23
teils,partly,0.5729265213012695,0.5144535899162292,-0.05847293138504028,Parallel Change,0.1724008321762085,0.1991373896598816,1896.0,53.1,2520.0,28.41
teils,partially,0.5746567249298096,0.51904296875,-0.05561375617980957,Parallel Change,0.14583581686019897,0.1991373896598816,5328.0,13.78,2520.0,28.41
bern,berne,0.7171233892440796,0.8437605500221252,0.12663716077804565,Parallel Change,0.24497103691101074,0.1752164363861084,10364.0,4.96,3058.0,22.25
revolution,revolution,1.0,1.0,0.0,Parallel Change,0.08075493574142456,0.08075493574142456,4716.0,16.36,1095.0,69.61
tradition,tradition,1.0,1.0,0.0,Parallel Change,0.18358063697814941,0.18358063697814941,6403.0,10.59,1178.0,64.4
tradition,traditions,0.8319392204284668,0.7623703479766846,-0.06956887245178223,Parallel Change,0.15661168098449707,0.18358063697814941,15313.0,2.61,1178.0,64.4
unterhalb,underneath,0.3952905237674713,0.5279016494750977,0.13261112570762634,Parallel Change,0.12815982103347778,0.16656333208084106,20348.0,1.65,4295.0,14.28
unterhalb,below,0.6402506828308105,0.656486988067627,0.016236305236816406,Parallel Change,0.11181020736694336,0.16656333208084106,564.0,191.74,4295.0,14.28
unterhalb,beneath,0.5139569640159607,0.5609164237976074,0.04695945978164673,Parallel Change,0.0907440185546875,0.16656333208084106,9283.0,5.9,4295.0,14.28
architektur,architecture,0.770607054233551,0.7094977498054504,-0.061109304428100586,Parallel Change,0.08943367004394531,0.14851456880569458,12301.0,3.75,3325.0,20.02
arzt,physician,0.7882761359214783,0.7029538154602051,-0.0853223204612732,Parallel Change,0.18135154247283936,0.15924781560897827,11997.0,3.9,549.0,132.52
arzt,medical,0.5216768980026245,0.4687272608280182,-0.05294963717460632,Parallel Change,0.07759648561477661,0.15924781560897827,1523.0,68.21,549.0,132.52
arzt,doctors,0.5968149900436401,0.3889603912830353,-0.20785459876060486,Divergence,0.2597087025642395,0.15924781560897827,1980.0,50.65,549.0,132.52
arzt,physicians,0.623722493648529,0.5794691443443298,-0.04425334930419922,Parallel Change,0.09558922052383423,0.15924781560897827,11794.0,4.0,549.0,132.52
arzt,doctor,0.6808871030807495,0.5096367597579956,-0.1712503433227539,Parallel Change,0.14850133657455444,0.15924781560897827,4201.0,19.07,549.0,132.52
parallel,parallel,1.0,1.0,0.0,Parallel Change,0.07665646076202393,0.07665646076202393,4973.0,15.12,2469.0,29.15
medizin,medicine,0.14100413024425507,0.7032896876335144,0.5622855573892593,Convergence,0.05221986770629883,0.6746971309185028,4688.0,16.51,1908.0,38.88
medizin,medical,0.017878061160445213,0.6131088733673096,0.5952308122068644,Convergence,0.07759648561477661,0.6746971309185028,1523.0,68.21,1908.0,38.88
praxis,practical,0.38189056515693665,0.629658043384552,0.24776747822761536,Convergence,0.10484635829925537,0.617123544216156,7109.0,9.02,796.0,94.41
praxis,practice,0.2450595200061798,0.5763466954231262,0.3312871754169464,Convergence,0.11142784357070923,0.617123544216156,2910.0,31.37,796.0,94.41
rest,remainder,0.7954958081245422,0.5167360305786133,-0.27875977754592896,Parallel Change,0.17096972465515137,0.1395348310470581,4498.0,17.32,1387.0,54.38
rest,rest,1.0,1.0,0.0,Parallel Change,0.1395348310470581,0.1395348310470581,1038.0,103.84,1387.0,54.38
bibliothek,libraries,0.16408906877040863,0.6401877999305725,0.4760987311601639,Convergence,0.11613672971725464,0.4545780420303345,16240.0,2.38,1539.0,49.42
bibliothek,library,0.3824889659881592,0.7399165034294128,0.35742753744125366,Convergence,0.06263357400894165,0.4545780420303345,11025.0,4.46,1539.0,49.42
druck,pressure,-0.204313725233078,0.539466142654419,0.743779867887497,Convergence,0.07287174463272095,0.7604937702417374,500.0,214.18,707.0,105.41
freund,friend,-0.15243208408355713,0.735474705696106,0.8879067897796631,Convergence,0.09992879629135132,1.0048254542052746,3748.0,22.53,372.0,191.18
antwort,answer,0.72733473777771,0.7451979517936707,0.017863214015960693,Parallel Change,0.09355777502059937,0.07374095916748047,3073.0,29.12,409.0,179.33
antwort,reply,0.7342624664306641,0.7650184631347656,0.030755996704101562,Parallel Change,0.06766051054000854,0.07374095916748047,5904.0,11.92,409.0,179.33
antwort,answers,0.5651447176933289,0.49855244159698486,-0.066592276096344,Parallel Change,0.1551448106765747,0.07374095916748047,8830.0,6.37,409.0,179.33
antwort,replies,0.6288354396820068,0.6387525796890259,0.009917140007019043,Parallel Change,0.18938004970550537,0.07374095916748047,21506.0,1.5,409.0,179.33
geschlossen,closed,0.633033037185669,0.5547102689743042,-0.07832276821136475,Parallel Change,0.14465737342834473,0.18685203790664673,280.0,339.61,2836.0,24.51
love,love,1.0,1.0,0.0,Parallel Change,0.06700760126113892,0.06700760126113892,4467.0,17.46,4833.0,12.15
landwirtschaft,farming,-0.14166107773780823,0.6551606059074402,0.7968216836452484,Convergence,0.09976845979690552,0.8967440500855446,6509.0,10.31,2387.0,30.44
landwirtschaft,agriculture,-0.09768066555261612,0.7181444764137268,0.8158251419663429,Convergence,0.08312946557998657,0.8967440500855446,1815.0,55.66,2387.0,30.44
stets,always,-0.23506583273410797,0.6787909269332886,0.9138567596673965,Convergence,0.08187395334243774,1.05671826004982,1389.0,75.19,833.0,90.34
auflösung,dissolution,0.7308698296546936,0.549487829208374,-0.18138200044631958,Divergence,0.0924614667892456,0.22166144847869873,13476.0,3.23,2521.0,28.4
erscheinen,appearing,0.5965902209281921,0.5002304911613464,-0.0963597297668457,Parallel Change,0.23900508880615234,0.18162500858306885,8495.0,6.76,286.0,247.52
erscheinen,appear,0.6854121088981628,0.6965667605400085,0.011154651641845703,Parallel Change,0.11148065328598022,0.18162500858306885,2036.0,49.02,286.0,247.52
übertragen,transferred,0.5678513646125793,0.601866602897644,0.0340152382850647,Parallel Change,0.10840493440628052,0.1965789794921875,4226.0,18.95,1287.0,58.83
übertragen,transmitted,0.5284852981567383,0.3698953688144684,-0.1585899293422699,Parallel Change,0.2073763608932495,0.1965789794921875,10363.0,4.97,1287.0,58.83
schwester,sister,0.7971252799034119,0.7988598942756653,0.001734614372253418,Parallel Change,0.08245855569839478,0.11320632696151733,5834.0,12.16,1526.0,50.0
wirkung,impact,-0.24544812738895416,0.5423094630241394,0.7877575904130936,Convergence,0.2778357267379761,1.1405131816864014,710.0,153.52,752.0,99.28
wirkung,effect,-0.33097901940345764,0.579136312007904,0.9101153314113617,Convergence,0.06563913822174072,1.1405131816864014,797.0,135.37,752.0,99.28
wirkung,effects,-0.3249962031841278,0.5851874351501465,0.9101836383342743,Convergence,0.0873645544052124,1.1405131816864014,2359.0,41.11,752.0,99.28
notwendig,needed,0.5463411808013916,0.467153936624527,-0.07918724417686462,Parallel Change,0.15270185470581055,0.13967692852020264,712.0,153.04,413.0,176.13
notwendig,necessary,0.6854763627052307,0.5453464388847351,-0.1401299238204956,Parallel Change,0.0455666184425354,0.13967692852020264,1194.0,89.29,413.0,176.13
gleiche,equal,0.6208393573760986,0.5545332431793213,-0.06630611419677734,Parallel Change,0.10022169351577759,0.21577173471450806,2783.0,33.14,4133.0,15.06
gleiche,same,0.6611543893814087,0.5590532422065735,-0.1021011471748352,Parallel Change,0.14114606380462646,0.21577173471450806,320.0,306.84,4133.0,15.06
simon,simon,1.0,1.0,0.0,Parallel Change,0.18613559007644653,0.18613559007644653,5330.0,13.77,4321.0,14.18
don,don,1.0,1.0,0.0,Parallel Change,0.12366467714309692,0.12366467714309692,5170.0,14.38,4690.0,12.74
antrag,complaint,0.5719406008720398,0.4978336989879608,-0.07410690188407898,Parallel Change,0.09290963411331177,0.09126251935958862,3336.0,26.34,999.0,75.89
antrag,request,0.6752154231071472,0.6235986948013306,-0.05161672830581665,Parallel Change,0.08265376091003418,0.09126251935958862,1578.0,64.88,999.0,75.89
anwendung,application,-0.4040950536727905,0.647019624710083,1.0511146783828735,Convergence,0.1060991883277893,1.2581163048744202,2593.0,36.2,911.0,83.02
formel,formula,0.7447633743286133,0.7441828846931458,-0.0005804896354675293,Parallel Change,0.10341709852218628,0.23486804962158203,4268.0,18.66,3356.0,19.79
niederlage,rout,0.636802077293396,0.36254093050956726,-0.27426114678382874,Divergence,0.2352982759475708,0.3512677550315857,13885.0,3.08,2562.0,27.87
niederlage,defeat,0.7293965816497803,0.5466008186340332,-0.18279576301574707,Divergence,0.11470192670822144,0.3512677550315857,2165.0,45.32,2562.0,27.87
formen,forms,-0.4060860574245453,0.7083218097686768,1.114407867193222,Convergence,0.0955125093460083,1.2064931243658066,4795.0,16.0,3798.0,16.78
wolf,wolf,1.0,1.0,0.0,Parallel Change,0.13572871685028076,0.13572871685028076,11007.0,4.48,2242.0,32.69
elf,elf,1.0,1.0,0.0,Parallel Change,0.21004831790924072,0.21004831790924072,4898.0,15.47,2972.0,23.04
öffentlichkeit,publicity,0.5609979629516602,0.4574573338031769,-0.10354062914848328,Divergence,0.21824109554290771,0.43209052085876465,6402.0,10.59,856.0,87.52
mädchen,girl,0.6322973370552063,0.6327955722808838,0.0004982352256774902,Parallel Change,0.10812973976135254,0.13286465406417847,5100.0,14.63,690.0,107.51
mädchen,girls,0.7080181241035461,0.653983473777771,-0.054034650325775146,Parallel Change,0.09322768449783325,0.13286465406417847,3966.0,20.72,690.0,107.51
glaube,believe,-0.12116124480962753,0.8176429867744446,0.9388042315840721,Convergence,0.09088599681854248,0.8570312559604645,604.0,177.11,930.0,81.46
glaube,belief,-0.1466147005558014,0.5103824138641357,0.6569971144199371,Convergence,0.07440340518951416,0.8570312559604645,5041.0,14.87,930.0,81.46
suchen,search,0.6652829051017761,0.5032008290290833,-0.16208207607269287,Parallel Change,0.15912991762161255,0.13694536685943604,2379.0,40.57,285.0,249.2
suchen,seek,0.7413601279258728,0.7123728394508362,-0.02898728847503662,Parallel Change,0.1301976442337036,0.13694536685943604,1212.0,88.17,285.0,249.2
suchen,searching,0.6061428785324097,0.595771074295044,-0.010371804237365723,Parallel Change,0.15584403276443481,0.13694536685943604,6083.0,11.41,285.0,249.2
suchen,find,0.6682050824165344,0.6249022483825684,-0.043302834033966064,Parallel Change,0.09091448783874512,0.13694536685943604,854.0,126.02,285.0,249.2
selber,yourself,0.6901114583015442,0.5197495818138123,-0.17036187648773193,Parallel Change,0.15774548053741455,0.12973278760910034,13432.0,3.25,662.0,110.66
zweimal,twice,0.7011576890945435,0.6941850781440735,-0.006972610950469971,Parallel Change,0.11866104602813721,0.12393921613693237,1995.0,50.15,2531.0,28.24
herausgeber,publisher,0.6159853339195251,0.6578673124313354,0.0418819785118103,Parallel Change,0.16316163539886475,0.18283069133758545,5259.0,14.04,4272.0,14.4
herausgeber,editors,0.7206751704216003,0.6287253499031067,-0.09194982051849365,Parallel Change,0.12811124324798584,0.18283069133758545,15848.0,2.48,4272.0,14.4
herausgeber,editor,0.7772772312164307,0.7121433019638062,-0.06513392925262451,Parallel Change,0.08795928955078125,0.18283069133758545,6023.0,11.57,4272.0,14.4
herausgeber,publishers,0.6166799068450928,0.5641406774520874,-0.05253922939300537,Parallel Change,0.14948904514312744,0.18283069133758545,10384.0,4.95,4272.0,14.4
einheit,unity,0.732799768447876,0.6945601105690002,-0.03823965787887573,Parallel Change,0.09507453441619873,0.08393460512161255,4252.0,18.8,1062.0,71.42
einheit,entity,0.456203818321228,0.5979087352752686,0.14170491695404053,Parallel Change,0.18436455726623535,0.08393460512161255,5409.0,13.49,1062.0,71.42
rückkehr,return,0.6050388216972351,0.4527958929538727,-0.15224292874336243,Parallel Change,0.11041468381881714,0.15556544065475464,472.0,224.96,2214.0,33.13
rückkehr,returning,0.63592529296875,0.4692973792552948,-0.1666279137134552,Parallel Change,0.10373377799987793,0.15556544065475464,2773.0,33.42,2214.0,33.13
ausbau,extension,0.5785332918167114,0.4558037221431732,-0.12272956967353821,Parallel Change,0.11258292198181152,0.27823543548583984,3375.0,25.9,2439.0,29.76
ausbau,expansion,0.580935537815094,0.2965073585510254,-0.2844281792640686,Parallel Change,0.19819718599319458,0.27823543548583984,971.0,112.03,2439.0,29.76
verantwortlich,accountable,0.5727980732917786,0.6996952295303345,0.1268971562385559,Parallel Change,0.15291732549667358,0.18597328662872314,13805.0,3.1,1013.0,74.83
verantwortlich,responsible,0.5622235536575317,0.7444466352462769,0.18222308158874512,Parallel Change,0.1520158052444458,0.18597328662872314,1537.0,67.59,1013.0,74.83
stellung,position,-0.23763011395931244,0.5345383286476135,0.772168442606926,Convergence,0.13966572284698486,1.064044900238514,547.0,198.11,1427.0,53.07
zeitraum,interval,0.6193999648094177,0.6124171614646912,-0.0069828033447265625,Parallel Change,0.08826202154159546,0.07230019569396973,11811.0,3.99,1759.0,42.51
zeitraum,period,0.5811054706573486,0.5319445133209229,-0.04916095733642578,Parallel Change,0.08312380313873291,0.07230019569396973,372.0,274.54,1759.0,42.51
nahezu,almost,0.645616352558136,0.47473832964897156,-0.17087802290916443,Parallel Change,0.10806936025619507,0.13229095935821533,736.0,147.88,1702.0,44.05
nahezu,nearly,0.75684654712677,0.7318436503410339,-0.025002896785736084,Parallel Change,0.08688867092132568,0.13229095935821533,713.0,152.87,1702.0,44.05
tom,tom,1.0,1.0,0.0,Parallel Change,0.24123942852020264,0.24123942852020264,3332.0,26.38,3448.0,19.15
menge,volume,0.5014572143554688,0.2555082440376282,-0.24594897031784058,Parallel Change,0.1225399374961853,0.13490206003189087,692.0,158.97,783.0,95.79
menge,quantity,0.7674389481544495,0.6444761753082275,-0.12296277284622192,Parallel Change,0.06503695249557495,0.13490206003189087,7177.0,8.88,783.0,95.79
besitzen,owning,0.5869881510734558,0.38053879141807556,-0.20644935965538025,Divergence,0.34638088941574097,0.18038535118103027,9659.0,5.58,653.0,112.03
besitzen,possess,0.7965492606163025,0.7263262271881104,-0.07022303342819214,Divergence,0.055693984031677246,0.18038535118103027,19696.0,1.73,653.0,112.03
hotel,hotel,1.0,1.0,0.0,Parallel Change,0.09032624959945679,0.09032624959945679,1882.0,53.69,1214.0,62.07
breit,wide,-0.392730176448822,0.6072461009025574,0.9999762773513794,Convergence,0.20607084035873413,1.1913626790046692,2242.0,43.67,762.0,98.4
breit,broad,-0.2750881612300873,0.6964194178581238,0.9715075790882111,Convergence,0.16198498010635376,1.1913626790046692,2467.0,38.7,762.0,98.4
energie,energy,-0.11471978574991226,0.7661930918693542,0.8809128776192665,Convergence,0.2322605848312378,1.0586856491863728,953.0,114.17,897.0,83.89
bürger,citizens,0.7641361355781555,0.6860787868499756,-0.07805734872817993,Parallel Change,0.06768673658370972,0.1368444561958313,2171.0,45.17,645.0,113.7
bürger,citizen,0.7083553671836853,0.5695644617080688,-0.13879090547561646,Parallel Change,0.08196938037872314,0.1368444561958313,6813.0,9.61,645.0,113.7
kennen,know,0.7263381481170654,0.6114929914474487,-0.1148451566696167,Parallel Change,0.07801026105880737,0.1684693694114685,792.0,136.41,282.0,251.71
frühjahr,spring,0.5651002526283264,0.5186331272125244,-0.046467125415802,Parallel Change,0.07511633634567261,0.1517277956008911,2104.0,47.08,2395.0,30.32
teilnahme,participating,0.7458765506744385,0.6942492127418518,-0.05162733793258667,Parallel Change,0.17127102613449097,0.12493127584457397,5224.0,14.18,1999.0,37.05
teilnahme,attendance,0.546087384223938,0.46057838201522827,-0.08550900220870972,Parallel Change,0.09030872583389282,0.12493127584457397,12154.0,3.82,1999.0,37.05
teilnahme,participation,0.7383464574813843,0.6090704798698425,-0.12927597761154175,Parallel Change,0.18340647220611572,0.12493127584457397,2518.0,37.69,1999.0,37.05
besuch,visit,0.7273408770561218,0.6227825284004211,-0.10455834865570068,Parallel Change,0.06347429752349854,0.1263020634651184,579.0,187.04,1026.0,74.15
besuch,visitor,0.5024576187133789,0.4165274500846863,-0.08593016862869263,Parallel Change,0.11869817972183228,0.1263020634651184,14372.0,2.91,1026.0,74.15
besuch,visiting,0.6166845560073853,0.4763503074645996,-0.14033424854278564,Parallel Change,0.138153076171875,0.1263020634651184,3304.0,26.68,1026.0,74.15
definition,definition,1.0,1.0,0.0,Parallel Change,0.0989263653755188,0.0989263653755188,7768.0,7.81,2119.0,35.07
definition,defining,0.7495177388191223,0.7076459527015686,-0.04187178611755371,Parallel Change,0.10022878646850586,0.0989263653755188,12009.0,3.9,2119.0,35.07
original,original,1.0,1.0,0.0,Parallel Change,0.0784720778465271,0.0784720778465271,2196.0,44.69,3179.0,21.15
prag,prague,0.8316752314567566,0.7382041215896606,-0.09347110986709595,Parallel Change,0.11939060688018799,0.08040183782577515,3161.0,28.07,4627.0,13.0
verstehen,understand,0.787176787853241,0.7549240589141846,-0.032252728939056396,Parallel Change,0.09028828144073486,0.08111852407455444,2802.0,32.87,257.0,270.56
ehefrau,wife,0.7722511291503906,0.6832464337348938,-0.08900469541549683,Parallel Change,0.08830922842025757,0.15593576431274414,2063.0,48.04,4531.0,13.36
indien,india,-0.10615744441747665,0.6847684979438782,0.7909259423613548,Convergence,0.09079581499099731,0.8340413272380829,453.0,236.85,1905.0,38.92
eins,one,0.5538730621337891,0.4289477467536926,-0.12492531538009644,Parallel Change,0.13858485221862793,0.1566593050956726,50.0,1511.46,1753.0,42.7
schlecht,badly,0.5884023904800415,0.5398063659667969,-0.04859602451324463,Parallel Change,0.1591472029685974,0.11142385005950928,3303.0,26.69,357.0,198.31
schlecht,bad,0.6611937880516052,0.5277503728866577,-0.1334434151649475,Parallel Change,0.12115925550460815,0.11142385005950928,1281.0,82.76,357.0,198.31
schlecht,poorly,0.6014005541801453,0.5246648192405701,-0.0767357349395752,Parallel Change,0.27637213468551636,0.11142385005950928,8358.0,6.92,357.0,198.31
leser,readers,0.7548539638519287,0.7396565675735474,-0.015197396278381348,Parallel Change,0.08542698621749878,0.15442627668380737,13623.0,3.16,979.0,77.13
leser,reader,0.8326699137687683,0.7589257955551147,-0.07374411821365356,Parallel Change,0.07675361633300781,0.15442627668380737,24481.0,1.21,979.0,77.13
körper,body,0.708537757396698,0.5916310548782349,-0.11690670251846313,Parallel Change,0.12345445156097412,0.15306609869003296,1185.0,89.87,557.0,131.19
körper,bodies,0.6786765456199646,0.5930320620536804,-0.08564448356628418,Parallel Change,0.10674852132797241,0.15306609869003296,1993.0,50.16,557.0,131.19
bericht,report,-0.37335100769996643,0.6383745074272156,1.011725515127182,Convergence,0.10590946674346924,1.1163528561592102,160.0,507.36,505.0,144.62
angriff,attack,0.7083713412284851,0.681405246257782,-0.026966094970703125,Parallel Change,0.06895345449447632,0.10729098320007324,781.0,138.05,1079.0,70.26
angriff,raid,0.5422549843788147,0.5722000002861023,0.029945015907287598,Parallel Change,0.23207110166549683,0.10729098320007324,4981.0,15.1,1079.0,70.26
angriff,assault,0.5973438620567322,0.6138318777084351,0.01648801565170288,Parallel Change,0.10584890842437744,0.10729098320007324,3803.0,22.01,1079.0,70.26
angriff,onslaught,0.6188308000564575,0.5778223872184753,-0.04100841283798218,Parallel Change,0.20981311798095703,0.10729098320007324,13443.0,3.24,1079.0,70.26
sprechen,speaking,0.5474302172660828,0.5426433086395264,-0.0047869086265563965,Parallel Change,0.21395671367645264,0.09652316570281982,1921.0,52.52,165.0,413.35
sprechen,speak,0.6729353666305542,0.7285066246986389,0.05557125806808472,Parallel Change,0.1196398138999939,0.09652316570281982,3688.0,22.94,165.0,413.35
schaffen,create,0.7597787976264954,0.6003952026367188,-0.1593835949897766,Parallel Change,0.1192588210105896,0.179498553276062,1096.0,98.21,269.0,261.33
schaffen,creating,0.6775552034378052,0.4509091377258301,-0.2266460657119751,Parallel Change,0.16130346059799194,0.179498553276062,2618.0,35.78,269.0,261.33
verhältnis,relationship,0.6617065072059631,0.4910585880279541,-0.17064791917800903,Parallel Change,0.12455278635025024,0.1358187198638916,2180.0,44.92,510.0,143.83
luft,air,-0.3560829758644104,0.7833726406097412,1.1394556164741516,Convergence,0.08856195211410522,1.0725479871034622,790.0,136.61,961.0,78.82
kommission,commission,-0.18141338229179382,0.5130435228347778,0.6944569051265717,Convergence,0.1675155758857727,0.9797049779444933,305.0,316.74,1037.0,73.11
reise,voyage,-0.09490857273340225,0.6202015280723572,0.7151101008057594,Convergence,0.05071699619293213,0.8543207198381424,12988.0,3.42,2800.0,24.86
reise,travel,-0.2865658104419708,0.5675602555274963,0.8541260659694672,Convergence,0.10165607929229736,0.8543207198381424,1930.0,52.3,2800.0,24.86
reise,journey,-0.13632820546627045,0.7258914113044739,0.8622196167707443,Convergence,0.06315594911575317,0.8543207198381424,7665.0,7.97,2800.0,24.86
reise,trip,-0.1668940931558609,0.668266236782074,0.8351603299379349,Convergence,0.1253143548965454,0.8543207198381424,1908.0,52.81,2800.0,24.86
mehrheit,majority,0.7321702837944031,0.7969810962677002,0.06481081247329712,Parallel Change,0.10659080743789673,0.09617865085601807,795.0,135.69,990.0,76.39
mehrheit,majorities,0.6998432874679565,0.6174154877662659,-0.08242779970169067,Parallel Change,0.11574661731719971,0.09617865085601807,16004.0,2.44,990.0,76.39
gelegentlich,occasionally,0.6642528772354126,0.4995117783546448,-0.16474109888076782,Parallel Change,0.12370604276657104,0.21891677379608154,12512.0,3.63,2093.0,35.54
tat,tat,1.0,1.0,0.0,Parallel Change,0.32429325580596924,0.32429325580596924,15806.0,2.49,884.0,84.56
sicherheit,security,0.6839097142219543,0.6887642741203308,0.004854559898376465,Parallel Change,0.11084157228469849,0.15271222591400146,410.0,256.73,573.0,127.65
sicherheit,safety,0.6602602601051331,0.6264048218727112,-0.033855438232421875,Parallel Change,0.10780525207519531,0.15271222591400146,1494.0,69.97,573.0,127.65
türkei,turkey,0.7777408957481384,0.7336855530738831,-0.04405534267425537,Parallel Change,0.08678644895553589,0.1154026985168457,997.0,108.57,1649.0,45.45
entstehen,arise,0.6504544615745544,0.5789090394973755,-0.07154542207717896,Parallel Change,0.11929845809936523,0.192175030708313,9153.0,6.04,334.0,212.95
setzen,put,0.542774498462677,0.4287382662296295,-0.11403623223304749,Parallel Change,0.1685308814048767,0.17267602682113647,321.0,306.42,174.0,388.18
setzen,set,0.601776659488678,0.4259353280067444,-0.1758413314819336,Parallel Change,0.12915635108947754,0.17267602682113647,162.0,497.18,174.0,388.18
persönlich,personally,0.7379643321037292,0.6826421022415161,-0.055322229862213135,Parallel Change,0.1589348316192627,0.2454736828804016,5716.0,12.48,378.0,187.88
verwenden,using,0.6272457838058472,0.5477593541145325,-0.0794864296913147,Parallel Change,0.18464946746826172,0.2045818567276001,1015.0,106.36,494.0,146.71
verwenden,use,0.6867703795433044,0.512263298034668,-0.17450708150863647,Parallel Change,0.11248624324798584,0.2045818567276001,398.0,261.79,494.0,146.71
oper,opera,0.5162226557731628,0.45284736156463623,-0.06337529420852661,Parallel Change,0.1456681489944458,0.24439799785614014,11878.0,3.96,3705.0,17.4
smith,smith,1.0,1.0,0.0,Parallel Change,0.09198963642120361,0.09198963642120361,1484.0,70.21,4757.0,12.49
fenster,windows,0.6934188008308411,0.5866369009017944,-0.10678189992904663,Parallel Change,0.060862600803375244,0.08929640054702759,5036.0,14.89,1227.0,61.38
fenster,window,0.8122723698616028,0.7396988868713379,-0.07257348299026489,Parallel Change,0.06857573986053467,0.08929640054702759,5091.0,14.67,1227.0,61.38
unterscheiden,distinguish,0.7475083470344543,0.7147490382194519,-0.03275930881500244,Parallel Change,0.09770190715789795,0.09717738628387451,16524.0,2.31,837.0,90.01
unterscheiden,differ,0.6621424555778503,0.5987425446510315,-0.06339991092681885,Parallel Change,0.10053199529647827,0.09717738628387451,10419.0,4.92,837.0,90.01
unterscheiden,differentiate,0.733088493347168,0.60262131690979,-0.13046717643737793,Parallel Change,0.2056710124015808,0.09717738628387451,22778.0,1.37,837.0,90.01
farbe,color,0.7567440271377563,0.7252523899078369,-0.031491637229919434,Parallel Change,0.11453068256378174,0.1394769549369812,17854.0,2.03,1156.0,65.37
farbe,paint,0.5771123766899109,0.42705217003822327,-0.15006020665168762,Parallel Change,0.15064573287963867,0.1394769549369812,8722.0,6.49,1156.0,65.37
farbe,colour,0.7774165272712708,0.743185818195343,-0.034230709075927734,Parallel Change,0.07346636056900024,0.1394769549369812,8524.0,6.72,1156.0,65.37
farbe,colours,0.6858906745910645,0.6048787832260132,-0.08101189136505127,Parallel Change,0.08297193050384521,0.1394769549369812,12823.0,3.49,1156.0,65.37
matthias,matthias,1.0,1.0,0.0,Parallel Change,0.1780714988708496,0.1780714988708496,19857.0,1.71,3435.0,19.24
unternehmer,trader,0.5506311655044556,0.6042286157608032,0.053597450256347656,Parallel Change,0.15611863136291504,0.14654779434204102,362.0,279.76,2268.0,32.4
unternehmer,contractor,0.6022040247917175,0.7131505608558655,0.11094653606414795,Parallel Change,0.11352616548538208,0.14654779434204102,8405.0,6.86,2268.0,32.4
prinzip,principle,0.775838315486908,0.7275840640068054,-0.04825425148010254,Parallel Change,0.07963943481445312,0.17188197374343872,2849.0,32.25,818.0,91.42
struktur,structure,-0.3191443085670471,0.5863154530525208,0.9054597616195679,Convergence,0.08378219604492188,1.1628143787384033,1889.0,53.54,750.0,99.46
beruf,profession,0.5864267349243164,0.6166972517967224,0.030270516872406006,Convergence,0.08080470561981201,0.21824240684509277,13181.0,3.35,1350.0,56.04
boot,boot,1.0,1.0,0.0,Parallel Change,0.22989201545715332,0.22989201545715332,21108.0,1.55,2668.0,26.46
boot,boat,0.5386191606521606,0.32645219564437866,-0.21216696500778198,Divergence,0.054905712604522705,0.22989201545715332,4273.0,18.63,2668.0,26.46
reichen,rich,0.5811989307403564,0.5015592575073242,-0.07963967323303223,Parallel Change,0.08915644884109497,0.14031457901000977,3670.0,23.06,644.0,113.88
parlament,parliament,0.6342439651489258,0.5878657102584839,-0.046378254890441895,Parallel Change,0.0755872130393982,0.17312777042388916,360.0,281.57,1173.0,64.72
parlament,parliaments,0.5768206119537354,0.40326717495918274,-0.1735534369945526,Parallel Change,0.1560090184211731,0.17312777042388916,11561.0,4.14,1173.0,64.72
licht,light,-0.5308821201324463,0.5913098454475403,1.1221919655799866,Convergence,0.09268081188201904,1.0218770392239094,1078.0,100.04,688.0,107.68
licht,lighting,-0.4022858738899231,0.5232113003730774,0.9254971742630005,Convergence,0.16127967834472656,1.0218770392239094,13640.0,3.16,688.0,107.68
